word,count,fraction
light,7708,0.00022720653194608438
southern,7705,0.00022711810179613131
head,7700,0.0002269707182128762
heart,7700,0.0002269707182128762
following,7687,0.00022658752089641288
we,7683,0.0002264696140298088
50,7679,0.00022635170716320472
professional,7669,0.00022605693999669447
chicago,7664,0.00022590955641343938
1981,7664,0.00022590955641343938
military,7654,0.00022561478924692914
published,7639,0.0002251726384971638
footballer,7637,0.00022511368506386174
present,7621,0.0002246420575974454
station,7616,0.00022449467401419027
men,7613,0.0002244062438642372
1982,7592,0.00022378723281456573
grand,7574,0.00022325665191484732
served,7570,0.0002231387450482432
seat,7534,0.0002220775832488064
parts,7527,0.00022187124623224922
europe,7510,0.00022137014204918185
royal,7499,0.0002210458981660206
voice,7474,0.00022030898024974501
t,7446,0.0002194836321835164
moved,7418,0.00021865828411728774
1976,7395,0.0002179803196343142
news,7376,0.00021742026201794476
los,7367,0.00021715497156808556
leader,7337,0.00021627067006855488
next,7336,0.00021624119335190387
producer,7319,0.00021574008916883648
days,7315,0.00021562218230223237
take,7288,0.00021482631095265476
lake,7274,0.00021441363691954043
richard,7262,0.00021405991631972816
hockey,7255,0.000213853579303171
along,7243,0.00021349985870335874
w,7242,0.0002134703819867077
every,7237,0.0002133229984034526
court,7230,0.00021311666138689543
cancer,7207,0.0002124386969039219
help,7182,0.00021170177898764635
version,7180,0.0002116428255543443
making,7167,0.000211259628237881
1975,7155,0.0002109059076380687
worked,7151,0.00021078800077146463
uk,7149,0.00021072904733816257
n,7120,0.0002098742225552829
plays,7087,0.00020890149090579916
my,7082,0.00020875410732254404
original,7074,0.00020851829358933588
washington,7073,0.00020848881687268484
40,7036,0.00020739817835659698
1972,7000,0.00020633701655716017
free,6995,0.00020618963297390505
founded,6981,0.00020577695894079075
village,6959,0.00020512847117446823
association,6942,0.00020462736699140084
louis,6922,0.00020403783265838038
1974,6921,0.00020400835594172937
lost,6916,0.00020386097235847425
1977,6897,0.00020330091474210483
period,6880,0.00020279981055903743
record,6871,0.00020253452010917823
hall,6850,0.00020191550905950673
six,6838,0.00020156178845969446
side,6838,0.00020156178845969446
without,6838,0.00020156178845969446
green,6835,0.0002014733583097414
those,6831,0.0002013554514431373
italy,6824,0.00020114911442658016
attack,6808,0.00020067748696016378
eastern,6784,0.00019997004576053924
civil,6767,0.00019946894157747184
chinese,6752,0.0001990267908277065
albums,6748,0.0001989088839611024
council,6734,0.0001984962099279881
http,6733,0.00019846673321133706
peter,6732,0.00019843725649468604
current,6719,0.00019805405917822273
money,6718,0.00019802458246157172
service,6717,0.0001979951057449207
1978,6710,0.00019778876872836353
got,6709,0.00019775929201171251
songs,6706,0.00019767086186175945
1973,6686,0.00019708132752873899
few,6682,0.0001969634206621349
32,6680,0.00019690446722883285
food,6664,0.0001964328397624165
today,6662,0.00019637388632911444
society,6654,0.00019613807259590625
thought,6626,0.0001953127245296776
artist,6583,0.00019404522571368364
1971,6563,0.00019345569138066318
henry,6551,0.0001931019707808509
thomas,6541,0.00019280720361434066
mother,6506,0.00019177551853155487
god,6495,0.0001914512746483936
building,6486,0.0001911859841985344
earth,6477,0.0001909206937486752
radio,6472,0.00019077331016542008
